time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-15 00:00:00+00:00,4,4,1,1
2023-02-16 00:00:00+00:00,1,1,0,0
2023-02-23 00:00:00+00:00,1,1,0,0
2023-02-27 00:00:00+00:00,1,1,0,0
