time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-10 00:00:00+00:00,0,0,1,1
2023-02-17 00:00:00+00:00,2,1,0,0
2023-02-25 00:00:00+00:00,0,0,5,1
2023-02-27 00:00:00+00:00,0,0,4,1
