time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-13 00:00:00+00:00,,,1,1
2023-01-14 00:00:00+00:00,,,10,3
2023-01-15 00:00:00+00:00,,,1,1
2023-01-16 00:00:00+00:00,1.0,1.0,8,3
2023-01-17 00:00:00+00:00,,,1,1
2023-01-18 00:00:00+00:00,,,1,1
2023-01-20 00:00:00+00:00,,,3,1
2023-01-21 00:00:00+00:00,,,1,1
