time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-18 00:00:00+00:00,,,1.0,1.0
2023-01-20 00:00:00+00:00,,,3.0,1.0
2023-01-21 00:00:00+00:00,,,1.0,1.0
2023-01-30 00:00:00+00:00,2.0,1.0,,
