time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-15 00:00:00+00:00,0,0,19,2
2023-01-16 00:00:00+00:00,0,0,17,3
2023-01-17 00:00:00+00:00,0,0,72,8
2023-01-25 00:00:00+00:00,0,0,17,1
