time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-19 00:00:00+00:00,,,8,3
2023-01-20 00:00:00+00:00,,,2,2
2023-01-23 00:00:00+00:00,,,1,1
2023-01-24 00:00:00+00:00,,,1,1
2023-01-25 00:00:00+00:00,,,2,2
2023-01-28 00:00:00+00:00,2.0,1.0,5,1
2023-01-31 00:00:00+00:00,,,1,1
