url_path,views_total,views_unique
/craciunoiuc/computer-graphics-2,4,3
/craciunoiuc/computer-graphics-2/tree/master/libs,1,1
/craciunoiuc/computer-graphics-2/tree/master/Visual%20Studio,1,1
