time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-10 00:00:00+00:00,0,0,1,1
2023-01-11 00:00:00+00:00,0,0,1,1
2023-01-17 00:00:00+00:00,0,0,1,1
2023-01-19 00:00:00+00:00,0,0,2,1
2023-01-31 00:00:00+00:00,0,0,1,1
