time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-12 00:00:00+00:00,0,0,1,1
2023-01-13 00:00:00+00:00,0,0,1,1
2023-01-14 00:00:00+00:00,0,0,10,3
2023-01-15 00:00:00+00:00,0,0,1,1
2023-01-16 00:00:00+00:00,1,1,8,3
2023-01-17 00:00:00+00:00,0,0,1,1
2023-01-18 00:00:00+00:00,0,0,1,1
2023-01-20 00:00:00+00:00,0,0,3,1
2023-01-21 00:00:00+00:00,0,0,1,1
2023-01-30 00:00:00+00:00,2,1,0,0
2023-02-03 00:00:00+00:00,0,0,4,1
