url_path,views_total,views_unique
/craciunoiuc/acs-homework-index,17,16
/craciunoiuc/acs-homework-index/issues,6,6
/craciunoiuc/acs-homework-index/blob/main/README.md,5,3
/craciunoiuc/acs-homework-index/pulls,4,4
/craciunoiuc/acs-homework-index/tree/main/.github,4,2
/craciunoiuc/acs-homework-index/tree/main/.github/workflows,4,2
/craciunoiuc/acs-homework-index/blob/main/.github/workflows/stats.yaml,3,2
/craciunoiuc/acs-homework-index/tree/main,1,1
