time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-15 00:00:00+00:00,0,0,1,1
2023-01-22 00:00:00+00:00,0,0,1,1
2023-01-23 00:00:00+00:00,0,0,2,1
2023-02-05 00:00:00+00:00,0,0,1,1
2023-02-17 00:00:00+00:00,2,1,0,0
