url_path,views_total,views_unique
/craciunoiuc/oop-homework/tree/master/Emergency%20Room,4,1
/craciunoiuc/oop-homework,3,3
/craciunoiuc/oop-homework/commit/d20c90314e5312d3cc212b826bf1b5efe2963eeb,1,1
/craciunoiuc/oop-homework/tree/master/Emergency%20Room/entities,1,1
/craciunoiuc/oop-homework/tree/master/Emergency%20Room/enums,1,1
/craciunoiuc/oop-homework/tree/master/Emergency%20Room/hospital,1,1
